    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         222338         neutron          3.35787       0.00012607        0.0251653      -0.00338393        -0.886131        -0.401039          0.12583         0.907378
         223007         neutron          1.25529      0.000105733      -0.00757358       -0.0240352        -0.467668        -0.941398         0.278789         0.189857
         223572         neutron         0.781184      0.000108719        0.0181813         0.017679        -0.933269       -0.0495673        -0.161011        -0.985707
         224302         neutron          1.49361      0.000117603        0.0225159        0.0119118         0.174561         0.782102        -0.623093      -0.00844782
         224831         neutron          0.96198      0.000113756       -0.0240756      -0.00756941         0.890519         0.145994        0.0921115        -0.984988
         226202         neutron          1.79697      0.000114779        0.0164492        0.0191857        -0.591653         0.279126         0.920924         0.272005
         226672         neutron         0.441197      0.000163796       -0.0215154       -0.0156933         0.561243        -0.852428       -0.0213255        -0.522409
         227376         neutron          2.30102      0.000168997      -0.00287934         0.026124         0.410243        -0.180322        -0.320024          0.93009
         227538         neutron         0.593422        0.0001006       -0.0250221      0.000398171         0.174926        -0.293659        -0.933953        -0.203705
         230820         neutron          1.15816       1.7081e-08        0.0227038       -0.0124692        -0.855038        -0.200863         0.798939        -0.566877
         231300         neutron         0.551614      0.000110435        -0.025124      0.000694348         0.772739        0.0936605         0.918282          0.38469
         231674         neutron          1.19969      0.000171783       -0.0254622      -0.00359433        -0.765964         0.552937         0.825284        -0.114744
         233516         neutron          0.40651      0.000109176        0.0069202        0.0241462         0.916251         0.744537        -0.570984        -0.345893
         234032         neutron         0.783234      0.000100028       -0.0126444        0.0208727         0.406242         0.953282         0.265582         0.143942
         234032         neutron         0.390882      0.000100028       -0.0126444        0.0208727         0.406242         0.037561         0.632106         0.773971
         234556         neutron          1.65523      0.000122341       -0.0238366      -0.00898444         0.199516         0.256219         0.965198        0.0523845
         235221         neutron          1.24339      0.000105628       -0.0220472        0.0121233         0.341469         0.238372        -0.604971          0.75973
         236705         neutron         0.328366      0.000100732       0.00161412     -0.000743166        -0.710791        0.0388879        -0.718765        -0.694164
         236985         neutron          1.63025      0.000104556         0.016039        0.0193155        -0.920604        -0.894791        0.0528156         -0.44335
         237343         neutron          2.04482      0.000171117      -0.00945844       -0.0246385         0.460065        -0.622466        -0.669782         0.404881
         237932         neutron         0.596858      0.000100007       -0.0228536      -0.00521675        -0.533143        -0.764303         0.628301         0.145183
         238316         neutron         0.184254      0.000100318        0.0179762       0.00778309         0.750261        -0.156096        -0.637469         0.754498
         238316         neutron         0.418278      0.000100318        0.0179762       0.00778309         0.750261         0.380915        -0.179194         -0.90708
         238316         neutron        0.0126468      0.000100318        0.0179762       0.00778309         0.750261        -0.159194         0.259142         0.952629
         238965         neutron         0.585105      0.000103335         0.024458       0.00542389       -0.0884116         0.880149         0.284074        -0.380316
         239708         neutron          1.75685      0.000110157         -0.01244        0.0218563         0.609819         0.571273         0.517993         0.636656
         239848         neutron          1.80029      0.000136025       0.00724865        0.0244879        -0.481518         0.579262        -0.452594         0.677948
         242679         neutron          1.34826      0.000113448        0.0235592       0.00967749        -0.380288         0.328332        -0.451603          0.82961
         243958         neutron         0.595216      0.000116532       0.00963997        0.0235753         0.522317         0.344024        -0.528507        -0.776097
         244580         neutron         0.519182      0.000149252       -0.0233877       0.00928964         0.022866        -0.869382         0.156078         0.468844
         245364         neutron         0.938012      0.000163419        0.0199442       -0.0175401         0.223405          0.30777        0.0894633         0.947245
         245996         neutron         0.764949       0.00010272        0.0181993        0.0171774       -0.0940643        -0.115172         0.884832         -0.45145
         248965         neutron          0.37365      0.000126507        0.0233754        0.0105442        -0.819763        -0.471234        -0.303496         0.828148
         249330         neutron         0.268441      0.000100052        0.0224212       0.00959393         0.390805        -0.373134         0.914762         0.154859
         249330           gamma          3.29678      0.000100052        0.0224212       0.00959393         0.390805         0.331598         0.607376         0.721898
         250073         neutron          2.36686       0.00010371       0.00327775       -0.0248436        -0.526193         0.898189        -0.210498         0.385938
         253096         neutron          1.21776      0.000106453       -0.0101847       -0.0229788        -0.432616        -0.722468         0.680604        -0.121729
         254614         neutron         0.476705      0.000119137       -0.0243787       0.00790795        -0.897765        -0.520457       -0.0360522         0.853127
         255704         neutron         0.923609      0.000116023       -0.0209872        -0.014061         0.708747         -0.62424        -0.476307        -0.619238
         256219         neutron         0.960894      0.000102774       -0.0134022       -0.0212247         0.839987        -0.943171        0.0219941         0.331579
         259247         neutron          2.12982      1.19702e-08       -0.0234293      -0.00941191         0.484472        -0.285417        -0.869168         0.403838
         261026           gamma          1.57234      0.000100722       -0.0190599      -0.00977343         0.722952         0.546594        -0.746327        -0.379777
         261373         neutron          1.65861      0.000102061        0.0211428       -0.0134979         0.806906         -0.63153        -0.753992        -0.180737
         263116         neutron         0.370529      0.000103749       0.00281086        0.0249126        -0.321259        -0.587086         0.243819         0.771934
         264274         neutron          2.54514      0.000134826       -0.0160273        0.0200841        -0.420616        -0.659799        -0.666364         -0.34731
         267320         neutron          1.03721      0.000133145        0.0139192        -0.021275        -0.996549        -0.587095         0.583169        -0.561457
         267630         neutron           3.4805      0.000108606        0.0158279       -0.0196884         0.711458        -0.382795        -0.801377        -0.459633
         269159         neutron          1.97625      1.28388e-08       -0.0241452       0.00813141        -0.103937        -0.303945        -0.574159         0.760237
         270376         neutron         0.571555      0.000113293        0.0234761      -0.00974212         0.581147        -0.521425        -0.709006        -0.474791
         271221         neutron         0.806372      0.000132666        0.0245758       -0.0076877        -0.450332        -0.559943         0.776739        -0.288341
         273586         neutron          1.52096      0.000103825        0.0206117       -0.0142816       -0.0975574         0.842854       0.00346706         0.538131
         274114         neutron          1.70805      0.000102771       0.00617052       -0.0242657         0.545477        -0.547642         0.794874         0.261274
         274132         neutron         0.831784      0.000105581          0.02358      -0.00870036         0.982325         -0.16112         0.807804        -0.567003
         274191         neutron         0.764193      0.000141836        -0.013918       -0.0224164         0.341874         0.298892        -0.752293         0.587128
         274304         neutron          1.38652      0.000125047       -0.0197358        0.0160697         0.431377        -0.851243        -0.189999         0.489168
         274972         neutron          2.29459      0.000106607        0.0142312        0.0207773        -0.107563       -0.0302753        -0.886782         0.461195
         275059         neutron          2.99374      0.000117193       -0.0252566      -0.00278115        -0.901422        0.0444253         -0.54433        -0.837694
         277054         neutron          1.03954      0.000101444        0.0178287         -0.01758         0.646953        -0.458524         0.600716         0.654901
         277093         neutron          1.35491      0.000135224       -0.0247046      -0.00733364         -0.71774         0.974428         0.110015         0.195927
         279376         neutron          2.62682      0.000104731       0.00759503        0.0238577        0.0164727        -0.149846        -0.886232        -0.438336
         279709         neutron          1.87435      0.000128222       -0.0121729       -0.0221516        -0.305158         0.535241         0.589571        -0.604916
         282694         neutron       0.00659416      0.000101645      -0.00235049      0.000757094        -0.582314        0.0272832        -0.430182         -0.90233
         282694         neutron       0.00444671      0.000101645      -0.00235049      0.000757094        -0.582314          -0.3849        -0.286858        -0.877248
         283516         neutron           1.1477      0.000108912        0.0251282      -0.00139845         0.973817       -0.0601328         -0.44674         0.892641
         283958         neutron         0.480534      0.000134233        0.0209398       -0.0154696         0.701833       -0.0280767        -0.133208          0.99069
         285253         neutron          2.28768       0.00010329       0.00984723       -0.0230684         0.497729        -0.339332        -0.414958         0.844194
         285903         neutron         0.278127       0.00010197       -0.0180769        -0.017375          0.96027        -0.939993         0.213235        -0.266354
         286389         neutron           3.4242      0.000110848        0.0226736       -0.0112079         0.758409          0.89905         0.436194       -0.0379939
         287277         neutron          3.02054      0.000110491       -0.0218883        0.0126659         0.601132        -0.887617         0.448837         0.103351
         288474         neutron          2.31652      0.000102465        0.0131714       -0.0213636         -0.77956         0.762736          0.64653       -0.0152488
         288973         neutron         0.839676       0.00014297       0.00880087       -0.0248739         0.742571         0.356102         -0.77672        -0.519516
         292416         neutron          2.79035      0.000103543       -0.0102257       -0.0228798         0.651954         0.103857         0.625902         0.772956
         295056         neutron          1.10051      0.000107284      -0.00732893       -0.0239935        -0.377863        -0.957241         0.286997        0.0363718
         296982         neutron         0.580541      0.000111321       0.00469717       -0.0246765        0.0937665        -0.288891        -0.942642         0.167239
         297360         neutron         0.401258      0.000100229       -0.0140817        0.0183823        -0.427371        -0.116812         0.702344        -0.702188
         297360         neutron         0.189465      0.000100229       -0.0140817        0.0183823        -0.427371        -0.329988        -0.930473         0.159148
         297360           gamma         0.548541      0.000100229       -0.0140817        0.0183823        -0.427371        -0.430061        -0.325609        -0.842037
         298800         neutron         0.920764      0.000200252       -0.0201396        0.0186419         0.386038         0.104432         0.833307        -0.542856
         298972         neutron          1.68805      0.000121493       -0.0156922        0.0200434        -0.706024         -0.32482         0.797868         0.507837
         299513         neutron         0.827961      0.000122739       0.00931704       -0.0239878         0.566133         0.247956         0.512252        -0.822263
         299836         neutron         0.364861      0.000118553        0.0120316        0.0226802        -0.151754        -0.186571          0.44908         0.873796
         300672         neutron          2.46021       0.00011817      -0.00524646        -0.024734        -0.331156        -0.213843        -0.941584        -0.260175
         300865           gamma          1.53022      0.000100714        0.0168259       0.00831754        -0.510961         0.252552        -0.782059        -0.569738
         301945         neutron          2.70466      0.000110897       -0.0112238        0.0226461        -0.759224         0.548297         0.151345        -0.822475
         303336         neutron          1.32396        0.0001486       -0.0199294       -0.0174627        -0.988634         0.855703        -0.285025         0.431894
         303560         neutron         0.692339      0.000118822        0.0157526        0.0199832       -0.0887864        -0.152585        -0.311047        -0.938066
         303689         neutron          2.48185      0.000113863        -0.022044        0.0126727         0.762986         0.533452        -0.766911        -0.356759
         303917         neutron          1.75126      0.000112645        0.0189838       -0.0168128        -0.803847        -0.463695        -0.603538        -0.648636
         304169         neutron          1.45943      0.000105801        0.0233247      -0.00939878         0.845861         0.714583         0.483325        -0.505735
         305030         neutron          3.04647      1.13786e-08       -0.0233595       0.00959638        -0.595278        -0.977797        -0.020722        -0.208527
         307531         neutron           1.5758      0.000101791          0.02469       0.00436417         0.901305         0.625902         0.442051         0.642525
         308468         neutron          3.05162      0.000104912        -0.025047      -0.00286373         0.867007        -0.524896         0.724648         0.446508
         309646         neutron          2.63655      0.000102706        0.0228326       -0.0102642        -0.510852         0.360438         0.930918       -0.0589574
         312322         neutron          2.29058      0.000140827       0.00300001       -0.0260674          0.90854         -0.55376        -0.728618        -0.403071
         313153         neutron         0.642038      0.000107469       -0.0245045       0.00652978         0.665999         0.737001         0.547101        -0.396875
         313633         neutron         0.495329      0.000100195       0.00143038       -0.0249695          -0.1012         0.836649       -0.0396405         0.546303
         314363         neutron           1.7469      0.000137163       -0.0250057       -0.0057442        0.0179133        -0.360135        0.0045712         0.932889
         315102         neutron          1.06258      0.000117246       -0.0128332       -0.0214973         0.267801         0.766709         -0.01692        -0.641772
         316707         neutron         0.729235      1.26898e-08       -0.0197697       -0.0166339        -0.770409         0.272305         0.448702        -0.851185
         318992         neutron          1.53836      0.000106519        0.0243701       0.00586137         0.424769        -0.307487         0.511167         0.802596
         319315         neutron         0.163619      0.000119414        0.0181986        0.0187127        -0.977579        -0.862901         0.456443        -0.216939
         321214         neutron          1.62393      0.000107567       -0.0126154        0.0217428        -0.102739         0.349841        -0.623471         -0.69921
         321745         neutron          1.46219      0.000109543      -0.00595308        0.0246951        -0.976087         0.680445         0.302942        -0.667249
         321919         neutron         0.875859      0.000116093       -0.0196112       -0.0157697        -0.175965        -0.360362         0.910611        -0.202305
         321952         neutron          3.40272      0.000134911        0.0120345       -0.0230377         0.517855         0.656691        -0.744128         0.122599
         323400         neutron          2.82947      1.40954e-08       0.00277037       -0.0259185        -0.819718       -0.0600669        -0.957011         0.283765
         323684         neutron          1.04769      1.14101e-08        0.0189736        0.0170263        -0.020382        -0.553925        -0.455188        -0.697116
         324146         neutron          1.68827      0.000151469       -0.0222688        0.0137755        -0.402124         0.657886        -0.164538        -0.734924
         324550         neutron          3.80346      0.000103544        0.0212908       -0.0131391         0.691511         0.249192         0.902803        -0.350501
         325118         neutron         0.861915      0.000179848         0.025598       -0.0053243        -0.792033      -0.00805618         0.987348        -0.158363
         325354         neutron           1.3788       0.00010868        0.0209308        0.0138335         0.421026        -0.220591       -0.0803803        -0.972049
         325453         neutron          1.59946      0.000125675      -0.00347421        0.0252087         0.875276         -0.66943         0.344404         0.658217
         326568         neutron         0.373573      0.000105556      -0.00993901        0.0229907         0.625645         0.822815         0.558889         0.103045
         327555         neutron          1.82387      0.000108627       -0.0189372        0.0166284         0.978284        -0.595258         0.542816         0.592468
         330188         neutron           3.1516      0.000106935        0.0182558        0.0171186         0.636395         0.401091        -0.520563         0.753751
         333183         neutron          1.79837       0.00010803     -0.000660922       -0.0251381        -0.250943         0.740939         0.110797          0.66237
         334419         neutron          1.38273      0.000117537      -0.00973644        0.0236008      -0.00932206        -0.603443        -0.736767         0.305009
         334546         neutron         0.719454      0.000117047        0.0169732        0.0189947        -0.578992        -0.725668         0.621618         0.294952
         335439         neutron          1.13898      0.000113191        0.0237387       0.00907428         0.766244         0.378539         0.918841        -0.111535
         335556         neutron          1.97473      0.000102894        0.0248146      -0.00331866         0.345972       -0.0592903       -0.0495233        -0.997012
         336322         neutron          2.51453      0.000116985       -0.0134045        0.0214825         0.611442         0.674823        0.0584137         0.735664
         336522         neutron          2.71046      0.000108783        0.0251249        0.0021975         0.853075         0.744186        -0.641079          0.18763
         336556         neutron          0.90114      0.000116901       -0.0161465        0.0199729        -0.683417         0.867775         0.362848        -0.339571
         338263         neutron         0.465137       0.00010926      -0.00989111       -0.0231419      -0.00579046         0.504182        -0.799342        -0.326884
         338391         neutron         0.777622       0.00010661        0.0161737          0.01915        -0.992834        -0.622519         0.675303          0.39552
         340176         neutron         0.948188      0.000144301       0.00637215        0.0254203        -0.212053         0.837892        -0.541791        0.0663334
         341669         neutron          0.11885      0.000100617       -0.0109876       -0.0172256        0.0265126         0.544932         0.441391        -0.712898
         341669         neutron         0.140327      0.000100617       -0.0109876       -0.0172256        0.0265126         0.911624        -0.358935        -0.200269
         342309         neutron         0.385695      0.000106583        0.0118864       -0.0223498         -0.87968         0.601159         0.567533         0.562595
         342730         neutron          1.26651      0.000114449        -0.025087       0.00381398         0.201857        -0.315994        -0.270431        -0.909404
         342906         neutron         0.409959      0.000113085        0.0205751       -0.0148958        -0.046733        -0.487183         0.853563         0.184615
         343496         neutron          1.66553      0.000166478        -0.016863       -0.0200297          0.07244       -0.0614777        -0.872787         0.484215
         343538         neutron          1.42316      0.000113364       0.00136365        -0.025413        -0.448705         0.845776        -0.143582        -0.513855
         343969         neutron          2.06824      0.000101616         0.023683      -0.00807368        -0.489143         0.993821        -0.110887       0.00485767
         345132         neutron          1.07439      0.000106232        -0.009689        0.0231016        -0.829862         0.343701        -0.896059         0.280976
         346617         neutron          1.27831      0.000103649        0.0244624       0.00519857        -0.673286        -0.604346         0.796395        -0.022807
         347691         neutron          1.66106      0.000147894         0.012687       -0.0228622         0.623882         0.903578        0.0243554        -0.427732
         347703         neutron         0.394501      1.53712e-08        0.0227667       -0.0140687        -0.193154         0.367246        -0.338655        -0.866281
         349388         neutron          2.91408      0.000119052        -0.022803         0.011618          -0.3155       -0.0672778        -0.230375         0.970773
         349967         neutron          1.55907       0.00014493      -0.00240326       -0.0253156         0.472708         0.505459        -0.590527        -0.629118
         351592         neutron          2.95995      0.000103906       -0.0247521      -0.00392855        -0.543592         0.572306        -0.708587        -0.412759
         351932         neutron          1.88428      0.000100144       -0.0179976       -0.0173557        -0.854235         0.281579         0.037145        -0.958819
         353906         neutron          1.32145      0.000126917      -0.00355227        0.0254377         0.542654        -0.133813         0.957522        -0.255434
         353992         neutron          2.77084      0.000132609        0.0022365        0.0259103       -0.0534465        -0.265033          0.91434        -0.306171
         357832         neutron          2.28465      0.000109963     -0.000713288       -0.0252446          0.21389        -0.648742         0.145323        -0.747004
         358118         neutron         0.905736      0.000106936        0.0211672        0.0137323         -0.90692       -0.0598586        -0.259032        -0.964012
         360492         neutron          1.24157      0.000114808        0.0255445       0.00137284       -0.0817256         0.677837        -0.642265         0.357816
         364127         neutron          1.10722      0.000165168        0.0262865      -0.00553511         0.831779        -0.534205         0.765428         0.358812
         364692         neutron          1.92825      0.000115184       -0.0253318       0.00179502        -0.619486         0.289193        -0.402255         0.868653
         366868         neutron          1.88166      0.000121941       -0.0208824        0.0139247        -0.154077         0.130575         0.708567        -0.693457
         367317         neutron          3.11608      0.000108837        0.0249994      -0.00336062        -0.259957        -0.412829        -0.267252        -0.870717
         367427         neutron         0.234413      0.000131142      -0.00450587         0.025137        -0.587547         0.115283        -0.846163        -0.520305
         367775         neutron          1.03207      1.09601e-08        0.0189778        0.0165428        -0.711168        -0.602331       -0.0423876         -0.79712
         369482         neutron         0.482749      0.000100006       0.00987899       0.00625132         0.633359        -0.983529        -0.148292         0.103345
         369482           gamma         0.949053      0.000100006       0.00987899       0.00625132         0.633359        -0.336901        -0.628098         0.701421
         371910         neutron          1.15109      0.000110104       -0.0113435        -0.022826         0.751739         0.394943        -0.866703         0.304707
         372562         neutron         0.541272      0.000108798        0.0252166      0.000153044        0.0836741        -0.912978        -0.396479        0.0963122
         372858         neutron        0.0396616      0.000100637        0.0116644      -0.00455139         0.260163        -0.257302        -0.794462        -0.550114
         372858         neutron         0.444564      0.000100637        0.0116644      -0.00455139         0.260163        -0.312673        -0.905287          0.28756
         375661         neutron         0.978908      0.000105153      -0.00577599       -0.0244574         0.701447         0.298086        -0.876835        -0.377234
         376270         neutron          1.83914      0.000116232         -0.00565         0.024895        -0.116749        -0.468832         0.749365        -0.467598
         377953         neutron          0.53542      0.000111186        0.0212707       -0.0140716        -0.807151         0.834785         0.511663         0.203311
         378887         neutron          3.52615      0.000106875      -0.00550157       -0.0246078         0.589213        -0.340061         0.764879          -0.5471
         380411         neutron         0.144287      0.000131741        -0.023596        0.0103124        -0.986346        -0.479713         0.205806        -0.852948
         381491           gamma         0.969764      0.000100121       0.00482216        0.0192257        -0.813399         0.501647        -0.708468        -0.496411
         381491           gamma         0.588766      0.000100121       0.00482216        0.0192257        -0.813399        0.0521977         0.761057         0.646582
         381784         neutron          2.24065      0.000113871        0.0102921         0.023085         0.866498         -0.57059        -0.719448        -0.396007
         384204         neutron          0.91886       0.00016686      -0.00272894       -0.0261052        -0.957885        -0.838269         0.057572         0.542209
         386688           gamma           6.3199      0.000101808      -0.00926216        0.0105984         0.135937        -0.575561       -0.0855334        -0.813273
         387436         neutron         0.594624       0.00010373        0.0100978       -0.0232562          0.31365         0.764219        -0.590139        -0.260203
         390375         neutron          1.39897      0.000116834        -0.011255       -0.0226245         0.678338        -0.555109        -0.783261         0.279921
         390521         neutron          1.79024       0.00011659        0.0255364      -0.00119389         0.440547        -0.227468         0.755444        -0.614461
         392053         neutron          1.90691      0.000166673         0.006447        0.0259169         0.563089        -0.468171        -0.301346        -0.830666
         393332         neutron          1.01576      0.000100071        -0.012027       0.00998923         0.985425         0.330399        -0.942883        0.0425287
         393332         neutron         0.538978      0.000100071        -0.012027       0.00998923         0.985425         -0.13715         0.268855        -0.953366
         393597         neutron          2.15996      0.000138176       0.00401078        0.0252916        -0.849147        -0.459929         0.852848        -0.247214
         395155         neutron          2.37656      1.05829e-08        0.0107651        0.0226636         0.549765        0.0719934         0.468607        -0.880468
         399233         neutron            2.006        0.0001504        0.0227547       -0.0125989         0.838524         0.359727         0.689243          0.62892
         399629         neutron           0.6185      0.000106821         0.019463        0.0160135         0.254655        -0.133766        -0.806536         0.575853
         400898         neutron          1.01793       0.00011446        0.0075865       -0.0242815         0.403651         0.332065        -0.189831         0.923957
         402114           gamma         0.169637      0.000100404       -0.0124359       0.00910663        -0.699529        -0.664935       -0.0956371        -0.740753
         402322         neutron          2.69223      0.000137198        0.0108178        0.0234898         -0.14581         0.814208         0.240913         -0.52823
         405139         neutron          1.70274      0.000114225        0.0114227       -0.0227677         0.915257        0.0437631        -0.738543         0.672784
         405756         neutron          2.40949      0.000148139       0.00890872       -0.0248736         0.413935        -0.023126        -0.621851        -0.782794
         405898         neutron         0.753578      0.000156463         0.012325       -0.0235757        -0.113534      -0.00828426         0.406796         0.913481
         406957         neutron          3.47354      0.000115564       -0.0221909        -0.011881        -0.271734        -0.355287         0.584749        -0.729274
         407271         neutron          1.70717      0.000134355      3.03477e-06         0.025556         0.735063        -0.770839         0.348135         0.533488
         411045         neutron          1.83786      0.000119265        0.0249182      -0.00535195        -0.382698         0.230825         -0.86497        -0.445587
         412634         neutron         0.976438      0.000135455       0.00132955        0.0258709         0.199959        -0.771625        0.0909853        -0.629537
         415535           gamma         0.431375      0.000101243      -0.00151933      -0.00257282        -0.181088        -0.650941         0.647365        -0.396477
         416635         neutron          1.40677      0.000100167        0.0215624       -0.0126574         0.433983         -0.23449         0.589955         0.772637
         417279         neutron          2.43171       0.00011299       -0.0209302        0.0138687        -0.920211         0.257294         0.964764       -0.0550424
         417517         neutron          1.25943      0.000119155       0.00922031        0.0235873        -0.468536        -0.469844         0.435731         0.767714
         419462         neutron         0.848989      0.000102313        0.0242894      -0.00639861         0.943215         0.917371        -0.372002          0.14158
         419749         neutron          1.76419       0.00010733      -0.00564477        0.0244306          0.11388        0.0281702          -0.1081        -0.993741
         422235         neutron         0.491467      0.000103736        0.0181574        0.0172388        -0.720739         0.986479         0.113289         0.118428
         422909         neutron          2.78131       0.00012162       0.00586431        0.0244578        -0.844756        -0.879483        -0.219168        -0.422462
         423921         neutron       0.00401227      0.000101507        -0.011133        0.0161991        -0.933167         0.812083        -0.583378       -0.0138388
         424142         neutron          2.11819      0.000105877      -0.00362378        0.0250488         -0.99939        -0.750694         0.569012         0.335685
         424356         neutron          1.20495      0.000122568       -0.0241103      -0.00890409          0.12773        -0.327661         0.932833        -0.149868
         425324         neutron          1.50253      0.000104765        0.0136965       -0.0209908        -0.634969        -0.925794        -0.124509         0.356936
         425755         neutron         0.512611      0.000105395        0.0185093        0.0168972         -0.53269         0.502948        -0.117913         0.856236
         426757         neutron         0.131319      1.40051e-08       -0.0198993       -0.0168236        -0.611885       -0.0917445          0.52114         0.848526
         429312         neutron          1.77906       0.00016245         0.018872       -0.0180012        0.0327687        -0.509658         0.392089         0.765842
         431100         neutron          1.21236      0.000134122        0.0103121       -0.0235549         0.211515         0.805287         0.407584        -0.430568
         433105         neutron          1.61135      0.000104236       -0.0139775       -0.0207753         0.364857        0.0764505        -0.758714        -0.646922
         435112         neutron         0.443081      0.000134696        0.0145441        0.0216347         0.494526        -0.652744         0.432444        -0.622027
         435667         neutron         0.930732      0.000108228       -0.0113443       -0.0224849         0.132895         0.541847        -0.720272          0.43314
         435962         neutron          1.18515      0.000174136        0.0242209        0.0104016        -0.764294       -0.0683334         -0.66105        -0.747224
         436358         neutron         0.660888      0.000151554       -0.0228756         0.011036        -0.493851        -0.519486          0.64175         0.564174
         437569         neutron          2.35404      0.000109098     -7.93206e-05       -0.0254136         0.165048         0.533658        -0.586626        -0.609162
         437909         neutron        0.0347661      0.000107763        0.0166755       -0.0186595         0.261729         0.747797        -0.152107         0.646269
         438271         neutron          0.79551      0.000124325       -0.0228166        -0.011246         0.395448         0.909399         0.388566         0.148359
         440404         neutron         0.685405      0.000185878      -0.00184211       -0.0269919         0.602674        -0.108476         0.485721        -0.867357
         440788         neutron         0.246883      0.000101216        0.0106707       -0.0159682         0.901716        -0.148242         0.122119         0.981382
         440788           gamma         0.685949      0.000101216        0.0106707       -0.0159682         0.901716         0.195455        -0.958517         0.207468
         442960         neutron         0.941454      0.000103048        0.0247011      -0.00442188       -0.0283351         0.672616        -0.665954         0.322632
         443008         neutron          1.68157       0.00010151       -0.0239799        0.0071999         0.197615        -0.545042        -0.576289         -0.60895
         444671         neutron          1.86618      0.000133376       -0.0117311        0.0232333        -0.722002        -0.146647         0.985001        0.0909237
         446165         neutron         0.382618      0.000129288        0.0184914       -0.0170843        -0.587793        -0.694413         0.703314         0.152115
         446770         neutron          1.07856      0.000180837        -0.025773      -0.00879116         0.138002         0.242033        -0.492701        -0.835862
         446883         neutron          1.99219      0.000112578        0.0251917       0.00320094        -0.506161         0.478699         0.144812         0.865954
         446997         neutron          1.45469      0.000121676       -0.0163289        0.0194092        0.0776411         0.609373         0.169632         0.774526
         449449         neutron         0.302764      0.000100256       -0.0246562      -0.00417509         0.408743         0.991989          0.12445       -0.0216876
         450059         neutron         0.719215      0.000104363        0.0244856       0.00518278        -0.427277         0.317472        -0.640159        -0.699577
         450349         neutron          0.55264        0.0001103       -0.0134793       -0.0216263        -0.724621         -0.76224        -0.204529        -0.614132
         450686         neutron         0.876441      0.000116174       -0.0127124       -0.0219262        -0.186252        -0.862935        0.0383634        -0.503857
         450687         neutron         0.263162      0.000140013       0.00651494       -0.0247259         0.309499        -0.859572         0.232104        -0.455262
         451000         neutron          4.53155      0.000106364         0.025113      -0.00138313        -0.678725         0.966946       -0.0592811        -0.247995
         452738         neutron         0.869605       0.00010328        0.0128657       -0.0214716        -0.967217         0.078061        -0.426419         0.901151
         452817         neutron          0.51309      0.000106161        0.0200795       -0.0150418         0.826976         0.205882         0.531544         0.821628
         453631         neutron          2.52339      0.000113756      -0.00319794       -0.0249216        -0.952596        -0.391746        -0.757323        -0.522491
         454617         neutron           1.2476       0.00011318       0.00598927        0.0244611         0.372942         0.725532         0.091694         0.682053
         455049         neutron          0.88414      0.000102958       0.00370068        0.0247513         0.204896         0.866888         0.199428         0.456875
         455471         neutron         0.478888      0.000100038        0.0115376        0.0221788         0.660104         0.823024        -0.334558         0.459024
         455796         neutron          2.13111      0.000135418       -0.0250049        -0.004597         0.979284        -0.609856         0.331985         0.719626
         456343         neutron          1.21252       0.00012441       0.00756432        0.0241224        -0.224133       -0.0693781        -0.994742       -0.0753365
         457059         neutron          2.17453      0.000121873       -0.0145499       -0.0205337         0.924917        0.0170589        -0.888226         -0.45909
         457437         neutron          1.13627      0.000111817        -0.025058       0.00222657        0.0885375        0.0265134        0.0633855        -0.997637
         457963         neutron        0.0546278       0.00010123        0.0022003       -0.0224416        -0.332298        -0.730502         0.392538         0.558821
         457963         neutron        0.0768595       0.00010123        0.0022003       -0.0224416        -0.332298         -0.15736         0.871648         0.464185
         459652         neutron          1.17388      0.000101026      -0.00359231        0.0247542        -0.901122        -0.156023       -0.0864114         0.983966
         460463         neutron          2.50345      0.000152472       -0.0250806       0.00856411        -0.192938        -0.639695         0.299331        -0.707948
         462721         neutron          1.51761      0.000121401      -0.00809615       -0.0240227         0.315497         0.264998        -0.950381        -0.162947
         463499         neutron          1.11335      0.000106583       -0.0149799       -0.0200792        -0.653806        -0.906293         0.244823        -0.344522
         464626         neutron          1.10346      0.000113796        0.0162027       -0.0195127         0.801976        -0.573798        -0.606177        -0.550732
         464664         neutron            1.881      0.000114682       -0.0169154        -0.019279         0.121806        -0.114549         -0.96344         0.242201
         464696         neutron         0.968263      0.000109632       -0.0139253       -0.0210383         -0.43204        -0.946687        -0.208953         0.245198
         464913         neutron          2.49947      0.000109873        0.0143636        0.0208324        -0.990923        -0.206837        -0.178065        -0.962035
         467695         neutron          1.47077      0.000102112       -0.0157516       -0.0195014         0.819629         0.365189        -0.320354        -0.874077
         468092         neutron          0.31602      0.000100473       -0.0077392       -0.0219511        -0.466461         -0.76519         0.442219         0.467896
         468092         neutron        0.0377547      0.000100473       -0.0077392       -0.0219511        -0.466461         -0.64084          0.21275        -0.737606
         468092           gamma         0.762856      0.000100473       -0.0077392       -0.0219511        -0.466461        -0.526919       0.00394758        -0.849906
         468276           gamma          0.59873      0.000100417        0.0156414       -0.0178628        -0.167428         0.306843        0.0267566         0.951384
         469350         neutron         0.712503      0.000116776       0.00130187       -0.0256031        -0.105554        -0.012532          0.47409        -0.880387
         470116         neutron          1.76732      0.000102664        -0.025015       0.00104797        -0.357425        -0.356875        -0.617466        -0.700982
