    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         133784         neutron          1.98969      0.000122324       -0.0252335      0.000590352         0.494557         0.993541         0.107553        0.0361674
         133786         neutron          3.01313      0.000104788       -0.0231961      -0.00933793        -0.293042        -0.873311        -0.460246         0.159692
         133819           gamma           1.3105      0.000100418      -0.00896509        0.0229734        -0.715758         0.622753        -0.497565         0.603828
         133819           gamma           3.0218      0.000100418      -0.00896509        0.0229734        -0.715758         0.152561         0.229561        -0.961263
         133819           gamma           1.3105      0.000100418      -0.00896509        0.0229734        -0.715758        -0.674124         0.737405       -0.0423257
         133819           gamma           3.0218      0.000100418      -0.00896509        0.0229734        -0.715758         0.757574         0.354359          0.54819
         133819           gamma           1.3105      0.000100418      -0.00896509        0.0229734        -0.715758         0.611708        -0.791075       0.00354079
         133819           gamma           3.0218      0.000100418      -0.00896509        0.0229734        -0.715758         0.850246        -0.144736         0.506096
         133819           gamma             0.97      0.000100418      -0.00896509        0.0229734        -0.715758         -0.32485         0.736261         0.593626
         133819           gamma           0.7624      0.000100418      -0.00896509        0.0229734        -0.715758          0.93654         -0.29299        -0.192482
         133819           gamma           2.4001      0.000100418      -0.00896509        0.0229734        -0.715758         0.785012         0.611568        0.0986971
         133998           gamma         0.282478      0.000100223        0.0169744       -0.0166795         0.509179        -0.447843        -0.373905        -0.812177
         133998           gamma          1.25588      0.000100223        0.0169744       -0.0166795         0.509179         0.230432        -0.626603        -0.744493
         133998           gamma         0.354039      0.000100223        0.0169744       -0.0166795         0.509179       -0.0991728         0.846717         -0.52272
         133998           gamma        0.0793595      0.000100223        0.0169744       -0.0166795         0.509179         0.251094        -0.389389         0.886188
         133998           gamma          1.90742      0.000100223        0.0169744       -0.0166795         0.509179        -0.894485        -0.017033        -0.446774
         134351         neutron         0.519978      1.86049e-08       -0.0260838      -0.00495023        -0.755061        -0.949925        0.0374408         0.310228
         135389         neutron          2.43605      0.000130301        0.0233474        0.0115972          0.68167         0.772173        -0.510265        -0.378654
         135647         neutron          2.01253      0.000102569       0.00696209       -0.0240498         0.266608         0.216521          0.97523       -0.0452149
         136466         neutron         0.921342      0.000101982      -0.00107541      -0.00577233        -0.549234        -0.408076        0.0674286         0.910454
         136466         neutron         0.325871      0.000101982      -0.00107541      -0.00577233        -0.549234        -0.961904        -0.226718        -0.152773
         138403         neutron         0.887749      0.000101663      -0.00541427       -0.0140806        -0.103938        -0.592013        -0.217377          0.77606
         138403         neutron         0.863312      0.000101663      -0.00541427       -0.0140806        -0.103938        0.0881862         0.543766        -0.834591
         138403           gamma         0.668629      0.000101663      -0.00541427       -0.0140806        -0.103938         0.146935        -0.467307          -0.8718
         140743         neutron          1.23844      1.65146e-08         0.017305        0.0192909          0.65596         0.866903        -0.120779        -0.483623
         143062           gamma          1.13105      0.000103023       0.00779905      -0.00598888         0.299292        -0.853073         0.242878         0.461819
         143834         neutron          0.11621      0.000109473      -0.00935858        0.0232062          0.65446         0.421963        -0.881791        -0.210695
         143990         neutron         0.232229      0.000104395       -0.0194037      -0.00823765         -0.53685         0.596673          0.72214         0.349992
         145647         neutron         0.175716      0.000102957        0.0228029      -0.00612403        -0.223489         -0.56772        -0.198764        -0.798866
         146392         neutron         0.811163      0.000121461          0.02262        0.0109554        -0.519873         0.448274         0.592205         0.669585
         147687         neutron           2.1884      0.000171638        0.0156028       -0.0212699         0.537418         -0.85785         -0.26784         0.438583
         149426           gamma          1.42839      0.000103549       -0.0140697      -0.00662942        -0.118231         0.242646        -0.876605        -0.415555
         149933         neutron         0.430624      2.20136e-08        0.0219104       -0.0161463        -0.592235        0.0823804        -0.326803         0.941495
         150598         neutron         0.445827      0.000122889        0.0163088       -0.0195522         0.469867        -0.986855         0.159561         0.025646
         151020         neutron          2.63603      0.000147189      0.000710797       -0.0255795        -0.508502         0.711165        -0.186337         0.677881
         151023           gamma         0.901834      0.000106294       0.00743341       -0.0216127         -0.15013         0.961752       -0.0877146        -0.259497
         151032         neutron          4.30798       0.00013116        0.0255093      0.000208675          0.35614        -0.400578        -0.578778         0.710319
         152143         neutron          1.24564      1.16968e-08     -0.000720389       -0.0255084         -0.41011         0.985545       -0.0601207        -0.158385
         152920         neutron         0.642291      0.000100038      -0.00783383      -0.00173292         0.967948        -0.814105         0.566615         0.127202
         152920         neutron         0.961846      0.000100038      -0.00783383      -0.00173292         0.967948        -0.793764          0.41398          -0.4456
         152920         neutron          1.52666      0.000100038      -0.00783383      -0.00173292         0.967948        -0.253202         0.181694        -0.950198
         153271           gamma          1.54177      0.000100401        0.0182518       -0.0128593          0.87786         0.622822        -0.301407         0.721975
         153445         neutron          1.01821       0.00010875        0.0173958        0.0180965         0.668922        -0.842123        -0.249868        -0.477906
         154736         neutron         0.935781      0.000129686        0.0227282       -0.0112712         0.957854       0.00012047         0.664038        -0.747699
         156479         neutron          1.28638      0.000111807        0.0206057        0.0143145          0.30105          0.32845         0.305121          0.89388
         156503         neutron          2.28788      0.000112981        0.0252025     -0.000633587       -0.0251253        0.0140441        -0.192628        -0.981171
         156641         neutron         0.386737      0.000106279       -0.0144037         0.020813        -0.886883        -0.107874        -0.684087         -0.72138
         156741         neutron           1.1508      0.000101352       -0.0233202       0.00147232         0.207223        -0.260145         -0.30926         0.914704
         157263         neutron         0.945081       0.00013672       -0.0193356         -0.01719        -0.545961         0.395743         0.305692        -0.865991
         158053         neutron         0.331361      0.000101649      -0.00126018      -0.00737126         0.770221       0.00761811        -0.393374         0.919347
         158076         neutron         0.396022      0.000101995       0.00536694        0.0244479          0.26262        -0.354256        -0.276128        -0.893452
         159256         neutron          1.16815      0.000101321       -0.0249923       -0.0010437        -0.988093         0.133744         0.990256        0.0388149
         160350         neutron          1.97414       0.00015973       -0.0063722       -0.0252047         0.966581        -0.451545         0.892232       0.00528183
         161649         neutron        0.0242697      0.000106102       -0.0193799       -0.0120629         0.889165         0.671857         0.734368       -0.0965001
         161649         neutron          1.08358      0.000106102       -0.0193799       -0.0120629         0.889165         0.748867        -0.279251        -0.601013
         161792         neutron          3.00729      0.000102726       -0.0189013        0.0164788        -0.466383        -0.696758         0.593362         -0.40305
         161926         neutron          1.00131      0.000158154        0.0196712        0.0180435         0.936005        -0.645743          0.43982        -0.624159
         162333         neutron         0.890922      1.35242e-08        0.0243572      -0.00900677         0.235613         0.995941        0.0654633        0.0617739
         162988         neutron          3.04436      0.000106125        0.0249874       0.00309523         0.739472         0.275773         0.952226        -0.131208
         163165           gamma          3.17021      0.000104917       -0.0238642       0.00666813         0.366822        0.0651553         0.142509         0.987647
         163340         neutron          1.01226      0.000105553      -0.00682547     -0.000524592         0.703439        -0.214839         0.946089        -0.242404
         163340         neutron         0.163035      0.000105553      -0.00682547     -0.000524592         0.703439         0.881731         0.421946          0.21098
         163340         neutron         0.506818      0.000105553      -0.00682547     -0.000524592         0.703439        0.0371918         -0.61962         0.784021
         163340           gamma          1.34055      0.000105553      -0.00682547     -0.000524592         0.703439         0.695995        -0.242642        -0.675808
         163572         neutron         0.349969      0.000107226        0.0128865        0.0208069         0.523976         0.204302         0.691656        -0.692729
         164683         neutron          3.14034      0.000100473        0.0121516       -0.0218557         0.155538       -0.0734954        -0.983195         0.167112
         165866         neutron           1.1691      0.000110867        0.0238662         0.008501         0.600801         0.325406         0.121274        -0.937765
         165907         neutron          1.62943       1.2232e-08       0.00551285        -0.024855         0.966278        -0.399508         0.868444         0.293597
         166709         neutron         0.663188      0.000106797       -0.0162913        0.0192012        -0.846224         0.402987         0.548881         0.732346
         167334         neutron          2.07483      0.000103985     -0.000857486       -0.0251258        -0.609713         0.437688        -0.854346         0.280219
         167532         neutron        0.0064331      0.000107432        0.0149297        0.0180615         0.252965         0.535925         0.837458         0.107002
         167696         neutron          2.82612      0.000158456       -0.0217563        0.0138964         0.554902         0.139903         0.257576        -0.956076
         170378         neutron         0.595383      0.000100084     -0.000948815        0.0238571        -0.817999         0.707847          0.70623       -0.0138308
         170378           gamma          2.67754      0.000100084     -0.000948815        0.0238571        -0.817999        -0.167906        -0.171208        -0.970822
         170378           gamma          1.16715      0.000100084     -0.000948815        0.0238571        -0.817999         0.637662          0.72277         0.266439
         170407         neutron          1.33699      0.000125072       -0.0247629      -0.00595833        -0.462866         -0.16693        -0.945305        -0.280237
         171051         neutron           1.3711      0.000108117        0.0125969       -0.0216073         0.231939        -0.034757        -0.410827         -0.91105
         171367         neutron         0.641018      0.000100987       0.00542189       -0.0244527         0.682668        -0.224453        -0.973612        0.0412376
         172122         neutron          1.62882      0.000105499        0.0236761      -0.00817374          0.59866         -0.86029       -0.0341176         0.508663
         172386         neutron         0.279961      0.000102543       0.00787852      -0.00413632         0.208458         0.644235         0.413312        -0.643533
         172386         neutron          1.53651      0.000102543       0.00787852      -0.00413632         0.208458        -0.221677         0.440378        -0.870015
         172386           gamma         0.347355      0.000102543       0.00787852      -0.00413632         0.208458        -0.180258        -0.885923        -0.427373
         172395         neutron         0.450614      0.000150875        0.0259167       0.00261601        -0.160718        -0.275587         0.552807          0.78642
         172490         neutron           1.9147      0.000181154        0.0188567        -0.019314        -0.346701         0.841667         0.141861          0.52103
         172820         neutron         0.166581      0.000101526       -0.0240759      -0.00210631       -0.0283601         0.166522         0.984535       -0.0544258
         172820         neutron         0.419392      0.000101526       -0.0240759      -0.00210631       -0.0283601         0.836019         0.535553        -0.119391
         172820           gamma         0.935729      0.000101526       -0.0240759      -0.00210631       -0.0283601          0.84499         0.129174        -0.518946
         172857         neutron         0.499927      0.000101493       -0.0200869      -0.00900016         0.722711         0.881009         0.416496         0.224399
         173758         neutron          2.18122      0.000132536       0.00955419        0.0239672         0.407911         0.198089          -0.3416         0.918733
         173813         neutron           1.7761      0.000110357       -0.0239422      -0.00769514        -0.464001        -0.274362        -0.365527         0.889446
         174274         neutron       0.00979154       0.00010002       0.00172078       -0.0107049         0.245872        -0.951777       -0.0783848         0.296607
         174365           gamma          3.50252      0.000105853        0.0133047       0.00541671         0.333314        -0.895146        -0.332955        -0.296403
         174373         neutron          1.76473      0.000194976       -0.0255236       0.00616194        -0.898222        -0.898454        -0.431546       -0.0809235
         175516         neutron          1.34203      0.000113258       0.00700629        0.0240094       -0.0778862        -0.373138        -0.770941         0.516156
         176373           gamma           1.9999       0.00010208        0.0138627        0.0181706        -0.838869         0.453546         0.449055         0.769835
         176384         neutron          1.67822       0.00011044        0.0226759       -0.0108363         0.418758         0.794149         0.594349         0.126794
         176620         neutron          1.38675      0.000102431        0.0122346       -0.0126208         0.419823        -0.768562          0.27733         0.576542
         176734         neutron        0.0080453      0.000107298        0.0147926      -0.00454743        -0.858442         0.772532       -0.0423261        -0.633563
         177433         neutron          1.75467      1.43521e-08       -0.0130791       -0.0217502         0.635583        -0.530699        -0.615415        -0.582772
         177937         neutron          1.47121      0.000101892        0.0172721      -0.00696146         0.270605         0.434444         0.185536        -0.881382
         177937           gamma          0.47408      0.000101892        0.0172721      -0.00696146         0.270605       -0.0937365         0.287874         -0.95307
         177937           gamma         0.736217      0.000101892        0.0172721      -0.00696146         0.270605        -0.335317         0.346777        -0.875961
         177937           gamma          1.60183      0.000101892        0.0172721      -0.00696146         0.270605         0.802172         0.407808         0.436133
         177937           gamma          1.09672      0.000101892        0.0172721      -0.00696146         0.270605        -0.457987        -0.657992         0.597741
         178152         neutron          1.09649      0.000105288       -0.0112224         0.010208         0.752741         0.600307         0.321972         0.732096
         178406           gamma           4.4049      0.000100145      -0.00623031      -0.00435855       0.00635576       -0.0477673         0.908975        -0.414104
         178756         neutron           2.3068       0.00015275       0.00514334        -0.025605        -0.405932        -0.295146        0.0933155        -0.950884
         178867         neutron           1.3004      0.000107521        0.0206374       -0.0146311         0.309082         0.774029          0.63228        0.0331663
         178971           gamma           3.5043      0.000102846       -0.0052651        0.0217351         0.273986         0.604344       -0.0241275        -0.796358
         179660         neutron          2.15283      0.000117288        0.0122543        0.0219566        -0.883257         0.716398        -0.697691      -9.2411e-05
         180784         neutron          2.06872      0.000171587        0.0259785      -0.00319362         0.357462         0.597232        -0.789791          -0.1398
         180860         neutron         0.485191      0.000159207     -0.000403204        0.0265678         0.204085        0.0798615        0.0795657        -0.993625
         181246         neutron          3.92292      0.000111137        0.0199053       -0.0154229        -0.681838        0.0601319        -0.440299         0.895835
         181382         neutron          3.83674      0.000119693        0.0218794         0.012821         0.707119        0.0660629          0.14329        -0.987473
         181428         neutron          1.66836      0.000102219        0.0056615       -0.0170887         0.036826        -0.492899        -0.784733        -0.375826
         181666         neutron          2.16166      0.000107805        0.0249887      -0.00178697         0.712651        -0.712187           0.5132        -0.478974
         182228         neutron          1.60252      0.000111115       0.00342041         -0.02523        0.0113216        -0.349595         0.857861          0.37664
         182370         neutron          1.67043      1.04902e-08       -0.0171984       -0.0181864         0.723434        -0.966196         0.136556        -0.218671
         183561         neutron          3.41211       0.00018645        -0.019979       -0.0169352         0.673234        -0.315941        -0.905679         0.282713
         183810         neutron          1.42002      0.000121102        -0.025194      -0.00147227        -0.169667         0.206645        0.0128835        -0.978331
         184253         neutron          3.96305      0.000129185        0.0130855       -0.0218087         0.871144        -0.883094        -0.343032        -0.320117
         184294           gamma          1.31606      0.000101641        0.0183756      -0.00266974       -0.0813207        -0.103117         -0.78607         0.609476
         184294           gamma          2.40088      0.000101641        0.0183756      -0.00266974       -0.0813207        -0.230904         -0.38252         -0.89463
         184974         neutron           1.1786      1.93787e-08       -0.0270028       0.00394949         0.875116        -0.689177        -0.501628        -0.522882
         185481         neutron          2.48622      0.000127021        0.0241792      -0.00811924         0.773711          0.84611        -0.267824        -0.460833
         187069         neutron          2.32787      0.000203725       -0.0148036        0.0215769        -0.748753       -0.0183256        -0.678989         0.733919
         187106         neutron          1.46244      0.000105672       0.00465489       -0.0248095        -0.749677         0.604198        -0.517213         0.606165
         187244         neutron          1.08963      0.000108635       -0.0233672       0.00991856         0.248115         0.922617         0.291979        -0.252043
         188755         neutron         0.122273      0.000106364        0.0226624      -0.00815788        -0.418109         0.476407        0.0803082          0.87555
         188755         neutron         0.856881      0.000106364        0.0226624      -0.00815788        -0.418109        -0.358639        -0.839162        -0.408883
         188755         neutron        0.0863323      0.000106364        0.0226624      -0.00815788        -0.418109        -0.665764         0.113047         0.737549
         188755         neutron         0.737952      0.000106364        0.0226624      -0.00815788        -0.418109        -0.655591        -0.460649        -0.598333
         188802         neutron         0.299921      0.000103068        0.0147381       -0.0203169        -0.705204        -0.505083         0.696603        -0.509545
         188999         neutron          2.65708      0.000111146       0.00496536        0.0246186        -0.397086        -0.620619         0.514773        -0.591474
         189048         neutron          2.45318      0.000113542       -0.0220806       -0.0119623        -0.139026         0.812268         0.234763         0.533955
         189933         neutron         0.100699      0.000103012      -0.00751705      -0.00109567         0.282511       -0.0843428          -0.8387        -0.538023
         189933           gamma         0.245807      0.000103012      -0.00751705      -0.00109567         0.282511         0.757559        -0.418595        -0.500881
         190732         neutron         0.758243      0.000107903       -0.0181155       -0.0180175        -0.825516        -0.525116         0.312612         0.791535
         190794         neutron         0.274231      1.02642e-08      -0.00443487       -0.0060924        -0.511163        -0.840405         0.216144         0.496993
         193405         neutron         0.878593      0.000111215      -0.00516788       -0.0246117         0.261161        -0.546144         0.462805        -0.698239
         193415         neutron          2.22114      0.000103839        -0.016155       -0.0191556        -0.867201        -0.574342         -0.39419         0.717457
         194059         neutron         0.453223      0.000136834        0.0256656      -0.00336064        -0.237012         0.514684         0.484657        -0.707254
         195904         neutron          1.02287      0.000126692      -0.00382909        0.0257479        -0.395838        -0.766593         0.630983        -0.119143
         196738         neutron         0.832707      0.000102262      -0.00553065      -0.00632968        -0.766761        -0.485787         0.750016         0.448872
         197472         neutron         0.530169      0.000131977        0.0253073       0.00304008        -0.886476         0.239968         0.950057         0.199517
         197515         neutron         0.351453      0.000100745        0.0169926     -0.000688712         0.670366         0.764576        -0.594497         0.248992
         197914         neutron          2.54741       0.00017059       0.00699276        0.0246405         0.131799        -0.318153       -0.0825732         0.944437
         197926         neutron          1.87115      0.000109107       -0.0084343       -0.0235706        -0.236652         -0.15628        -0.684159         0.712392
         198207           gamma           1.3105      0.000100899      -0.00622142       -0.0154334        -0.758977         0.632915        -0.310173        -0.709374
         198207           gamma           3.0218      0.000100899      -0.00622142       -0.0154334        -0.758977        -0.624502        -0.617365        -0.478391
         198207           gamma             0.97      0.000100899      -0.00622142       -0.0154334        -0.758977        -0.151765        -0.922285        -0.355467
         198207           gamma           0.3402      0.000100899      -0.00622142       -0.0154334        -0.758977       -0.0070639          0.89742        -0.441121
         198207           gamma           3.0218      0.000100899      -0.00622142       -0.0154334        -0.758977         0.365763         0.620495         0.693688
         198207           gamma           1.3105      0.000100899      -0.00622142       -0.0154334        -0.758977         0.954924        -0.256103        -0.150104
         198207           gamma           3.0218      0.000100899      -0.00622142       -0.0154334        -0.758977         0.927734         0.166335        -0.334128
         198207           gamma           1.7327      0.000100899      -0.00622142       -0.0154334        -0.758977        -0.189741         0.822245        -0.536574
         198207           gamma           2.4001      0.000100899      -0.00622142       -0.0154334        -0.758977        -0.214127         0.120856        -0.969301
         199060         neutron         0.582185       0.00010626       0.00108509       -0.0102408          0.47705      8.18425e-05         0.992524        -0.122051
         199611         neutron          2.10088       0.00011641       -0.0143508       -0.0212359        -0.595873         0.293689         -0.93372        -0.204726
         200611           gamma         0.603737      0.000101018        0.0141069      -0.00400139        -0.785215         0.244138        -0.963032         0.113872
         200611           gamma          4.15215      0.000101018        0.0141069      -0.00400139        -0.785215         0.415851         0.654393        -0.631535
         200746           gamma        0.0907606      0.000105729       0.00273357        -0.013094         0.504126         0.264624          0.95219         0.152672
         200836         neutron          3.18843      0.000103191        0.0243525       0.00610022        -0.176842         0.936201         0.203648        -0.286453
         200883         neutron         0.542001      0.000102907       -0.0239061       0.00734849        -0.337346        -0.918358        -0.395654      -0.00878537
         201219         neutron          2.47688      0.000101612     -0.000948587       0.00610284        -0.680679        -0.964472        0.0523453        -0.258949
         201793         neutron          1.59263      0.000106408        0.0224228        0.0113719        -0.466285         0.737311          0.66613        -0.112441
         202062         neutron          1.24487       0.00017955        0.0262878       0.00108608          0.62801        -0.600041        -0.792332        -0.110275
         202804         neutron         0.760431      0.000109574       -0.0243689       0.00713544         0.482915       -0.0960701         0.544841        -0.833018
         203563         neutron          2.48061      0.000100136       -0.0184154      0.000930189         0.326596         -0.90763         0.353969        -0.225642
         206329         neutron          1.58859      0.000111094        0.0033159       -0.0252965        -0.668548       -0.0883407        -0.213617         0.972915
         206985         neutron          1.18292      0.000101638       -0.0203683       0.00551847         0.559198        -0.329838         0.259516        -0.907667
         208112         neutron         0.889594      0.000128513        0.0132539        0.0225166         0.196339        -0.355541        -0.423837         0.833039
         208444         neutron          2.21805      0.000195333        0.0271489       0.00110953         0.990093         0.196215         0.407602          0.89183
         208945         neutron         0.239389      0.000100517       0.00849817        0.0211385         0.674774         0.459136         -0.21397         0.862213
         208945         neutron         0.174317      0.000100517       0.00849817        0.0211385         0.674774          0.11016       0.00730498        -0.993887
         208945           gamma           1.3105      0.000100517       0.00849817        0.0211385         0.674774        -0.937996        -0.326204        -0.117275
         208945           gamma           3.0218      0.000100517       0.00849817        0.0211385         0.674774         0.989003        -0.102647        -0.106476
         208945           gamma           1.3105      0.000100517       0.00849817        0.0211385         0.674774         0.979844         0.195185       -0.0425205
         208945           gamma           3.0218      0.000100517       0.00849817        0.0211385         0.674774         0.968117         0.112001        -0.224064
         208945           gamma           1.3105      0.000100517       0.00849817        0.0211385         0.674774         0.892332         0.199387        -0.404954
         208945           gamma           3.0218      0.000100517       0.00849817        0.0211385         0.674774         0.889011        -0.437202         0.136064
         208945           gamma           1.7327      0.000100517       0.00849817        0.0211385         0.674774         0.634932        -0.124082         0.762539
         208945           gamma           2.4001      0.000100517       0.00849817        0.0211385         0.674774        -0.141379        -0.865255         0.480985
         209069         neutron          1.91306      0.000116874        0.0244947      -0.00686516         0.643272         0.193028        -0.224445        -0.955178
         209700           gamma         0.250634      0.000101272        0.0114648       0.00998202          0.48425         -0.20193         0.459141        -0.865109
         209700           gamma         0.188684      0.000101272        0.0114648       0.00998202          0.48425         0.891102         0.389229         0.233318
         209700           gamma         0.670369      0.000101272        0.0114648       0.00998202          0.48425        -0.839269        -0.491103         0.233333
         211087           gamma         0.195313      0.000100838        0.0114172       -0.0221575        -0.442667         0.844969         0.213632         0.490295
         211087           gamma         0.777119      0.000100838        0.0114172       -0.0221575        -0.442667         0.870835        -0.244349        -0.426544
         211087           gamma           1.3105      0.000100838        0.0114172       -0.0221575        -0.442667         -0.34874         0.227289        -0.909242
         211087           gamma           3.0218      0.000100838        0.0114172       -0.0221575        -0.442667         0.215133         0.806781         0.550293
         211087           gamma           1.3105      0.000100838        0.0114172       -0.0221575        -0.442667         0.848723         0.521751        0.0862885
         211087           gamma           3.0218      0.000100838        0.0114172       -0.0221575        -0.442667         0.837751         0.181206          0.51511
         211087           gamma           1.3105      0.000100838        0.0114172       -0.0221575        -0.442667          0.14563        0.0261227         0.988994
         211087           gamma           3.0218      0.000100838        0.0114172       -0.0221575        -0.442667         0.721907         -0.68738       -0.0797497
         211087           gamma           1.3105      0.000100838        0.0114172       -0.0221575        -0.442667        -0.738981         0.111516        -0.664433
         211087           gamma           2.8222      0.000100838        0.0114172       -0.0221575        -0.442667        -0.756623         0.567245         0.325198
         211757         neutron          3.88426      1.19588e-08       -0.0039752       -0.0249965        -0.959921        -0.820062        -0.534768        -0.203768
         211799         neutron        0.0181882      0.000102421       -0.0138666        0.0136697        -0.275416        -0.815709        -0.577195        0.0382687
         211823         neutron          0.25021      0.000100873        0.0103713       0.00782373        -0.418271         0.920106         -0.18227        -0.346674
         211823         neutron        0.0628364      0.000100873        0.0103713       0.00782373        -0.418271        -0.268549        -0.955075         0.125351
         211823           gamma         0.489204      0.000100873        0.0103713       0.00782373        -0.418271         0.806089        -0.573269         0.146917
         212989           gamma           1.1417      0.000100911       0.00225244       0.00222019         0.602549        -0.225816        -0.865784        -0.446571
         212989           gamma         0.452656      0.000100911       0.00225244       0.00222019         0.602549        -0.107642        -0.983241        -0.147139
         212989           gamma         0.724798      0.000100911       0.00225244       0.00222019         0.602549        -0.512234         -0.77149         0.377386
         213011         neutron          1.96937      0.000130775       -0.0234495       -0.0112428         0.779956        -0.329721        -0.102307        -0.938519
         213655           gamma         0.395929       0.00010112       0.00119159        0.0117471         0.191938         -0.17651        -0.415169        -0.892456
         213854         neutron          1.30371      0.000105736        0.0192652        0.0163704         0.350898         0.320378         0.129579        -0.938385
         214223         neutron         0.342783      0.000100413      -0.00445839        0.0116449        -0.728534         0.493227         0.299204        -0.816826
         214460         neutron          1.18554      0.000226441        -0.024226       -0.0136576         0.763261         0.405022        -0.292908         0.866119
         214623         neutron         0.766397      0.000108471         0.022615       -0.0118283         0.830547         0.483338      -0.00294229        -0.875429
         214828         neutron          1.60665      0.000108847         -0.01831        0.0172016        -0.698189        -0.364502        -0.783767         -0.50284
         215604         neutron         0.773618      0.000102399      -0.00319477        -0.024833        -0.835169        -0.495467        -0.364764         0.788327
         215930         neutron         0.529302      0.000101769        0.0208409        0.0139008         0.675147        -0.128705         -0.50936         0.850875
         216133         neutron         0.747267      0.000102693        0.0132798        0.0212598        -0.971368        -0.161955         0.950026         0.266871
         217160           gamma         0.120806      0.000106865       0.00296141       -0.0019608         0.346638        -0.206959        -0.960776        -0.184599
         218418         neutron          1.12171      0.000110337       -0.0219447        0.0121968        -0.739957         0.537227        -0.359165         0.763143
         219315         neutron          1.43129      0.000102351       -0.0127773       -0.0215928         0.941156         0.123511        -0.571414        -0.811315
         219850           gamma          2.53475      0.000105094       -0.0204245      -0.00145646        0.0885502        -0.506358         0.161605        -0.847045
         220338         neutron         0.339986      1.04064e-08       0.00493679        0.0246189        -0.225105         0.375311         0.919136        -0.119713
         221369           gamma          1.97604      0.000107077      -0.00197758       0.00739756         0.107273         0.127424         0.415486         -0.90063
         221581         neutron          1.35818      0.000115989        0.0230187       0.00995684         0.138472         0.362938         0.107383        -0.925605
         223154         neutron          1.59898      0.000152607      -0.00960838       -0.0242929        -0.177615         -0.63302        -0.365172         0.682594
         223570           gamma         0.670226      0.000100085        -0.018807      0.000913395         0.450321         0.545119         0.297654        -0.783739
         223570           gamma          1.90659      0.000100085        -0.018807      0.000913395         0.450321         0.931832         0.326554         0.158278
         224354         neutron          1.60993      0.000100203        0.0163325      -0.00735809        -0.208681        0.0173581         0.910848         0.412378
         224354         neutron         0.865065      0.000100203        0.0163325      -0.00735809        -0.208681          0.34072        -0.569062         0.748384
         224667         neutron          1.97447      0.000101955       -0.0213463        0.0131633        -0.682318         -0.38238         0.780539         0.494514
         225703         neutron          0.85686      1.42151e-08       -0.0216209        0.0149249        -0.938992        -0.105215        -0.120876         0.987076
         225962         neutron          1.97399       0.00012282       -0.0255329     -0.000571321         0.413792        -0.318137         0.321814        -0.891754
         226308         neutron          1.32534      0.000107243        0.0226212        0.0114054       -0.0280025         -0.20285         0.861383        -0.465695
         227207           gamma           1.3105      0.000102202        0.0038432      -0.00830739         -0.64173         0.349838        -0.676904         0.647622
         227207           gamma           3.0218      0.000102202        0.0038432      -0.00830739         -0.64173         0.731941         0.443742        -0.517064
         227207           gamma           1.3105      0.000102202        0.0038432      -0.00830739         -0.64173         0.158472         0.955216        -0.249899
         227207           gamma           3.0218      0.000102202        0.0038432      -0.00830739         -0.64173        -0.328442         0.634142         0.699993
         227207           gamma           1.3105      0.000102202        0.0038432      -0.00830739         -0.64173         0.285594        -0.866419         0.409578
         227207           gamma           3.0218      0.000102202        0.0038432      -0.00830739         -0.64173         0.566482        -0.817966         -0.10015
         227207           gamma            0.475      0.000102202        0.0038432      -0.00830739         -0.64173         0.646272         0.211519         0.733207
         227207           gamma            3.471      0.000102202        0.0038432      -0.00830739         -0.64173         0.305599        0.0564668         0.950485
         227396         neutron         0.901665       0.00010109       -0.0181073       -0.0173043        -0.637694        -0.429434         0.638285        -0.638889
         227614         neutron           1.1711       0.00015151        0.0258533      0.000984623        -0.203881        -0.363489        -0.833538         0.416041
         228332         neutron          2.27431      0.000138372        -0.023222        0.0108078       -0.0907052        -0.672209        -0.708956        -0.213347
         229282         neutron          1.51441      0.000102562       -0.0246693      -0.00441391         0.492548          0.84884        -0.356309        -0.390531
         229664         neutron          1.14525      0.000160322         0.024354      -0.00886199        -0.677089       -0.0235703        -0.659843         0.751034
         230287         neutron         0.623465      0.000140377       0.00115919       -0.0254144         0.265215         0.302485        -0.810448         0.501673
         231300         neutron          2.03656      0.000101311      -0.00339039        0.0118878        0.0564573         0.531571         0.711036         0.460282
         231300         neutron         0.210219      0.000101311      -0.00339039        0.0118878        0.0564573        -0.170546         0.305567        -0.936773
         231323         neutron          2.50298      0.000117869        0.0167552       -0.0188451         0.696307        -0.815227        -0.489808         0.309019
         231531         neutron          1.89439       0.00014608        0.0236169       -0.0111788          0.21755       -0.0561349         0.468574        -0.881639
         231594         neutron         0.455955      0.000100116        0.0160685        0.0170052          0.79912         0.608029        -0.273487        -0.745323
         231594           gamma         0.915059      0.000100116        0.0160685        0.0170052          0.79912         -0.47946        -0.520435         0.706587
         231600         neutron          1.19971      0.000103774        0.0144333       -0.0126207         0.516146        -0.217992         0.668377        -0.711162
         232440         neutron         0.383888      0.000100544       -0.0115573      -0.00385297         0.830867         0.961907        -0.196913         0.189634
         232440           gamma          2.13199      0.000100544       -0.0115573      -0.00385297         0.830867        -0.913893        -0.101176        -0.393145
         233084         neutron         0.284697      0.000100673         0.011086         0.020903       -0.0754511        -0.158253        -0.909722        -0.383877
         233740         neutron        0.0869309      0.000100787       0.00430991        0.0109408         0.129715         0.799403         0.600769       0.00564427
